subject,video,sampling_rate_hz,EDA_Mean,EDA_SD,EDA_AUC,EDA_Slope,EDA_Tonic_Mean,EDA_Tonic_SD,EDA_Phasic_Mean,EDA_Phasic_SD,EDA_SCR_Peaks_N,EDA_SCRs_per_min,EDA_SCR_Amplitude_Mean,EDA_SCR_Amplitude_Max,EDA_Sympathetic,EDA_SympatheticN,EDA_Autocorrelation
sub_1,12,1000,7.519361733333334,0.2046948004525979,902.316307,1.0358791891896622e-06,7.520288308831052,0.20201445395775053,-6.531097248002204e-06,0.01164594028689904,11.0,5.5,0.004106259748458712,0.00873239094861044,0.00033769804301663663,1.6361926986120715e-05,0.8260744635721273
sub_10,1,1000,28.33696926442616,3.161540251046133,5258.8324035000005,-5.86277448687247e-05,28.340088214452507,3.1500258807670845,-0.00036960194816984743,0.15704037485684336,3.0,0.9699164255346665,0.765511260406584,1.911054678575453,0.0029673059974487416,9.276474046077604e-06,0.9514402666327253
sub_10,2,1000,18.867806572569226,0.8603152403520338,3265.6775184999997,-1.696459406086237e-05,18.868591748503583,0.8582843645951523,2.97492807463158e-05,0.010714253724210905,25.0,8.666362381054176,0.004630729713817548,0.012439693487568631,0.0007985047987078245,6.745676223928578e-06,0.9472574970433608
sub_10,3,1000,29.561382465217793,0.8404513922735813,3507.9321310000005,-2.1948876170993526e-05,29.56069144390375,0.8204420108627485,0.005738556132878048,0.06345612234572341,4.0,2.0224662290274464,0.06821215575775967,0.19831653460189452,0.004392354739311597,1.1595148352317076e-05,0.8771000397084439
sub_10,4,1000,26.814222163934428,3.3247422340605706,4293.6007295,-7.17555764491749e-05,26.81287467138291,3.313147821747497,0.004189792387011224,0.0437441032382488,1.0,0.37470725995316156,0.0036795340301757906,0.0036795340301757906,0.0016934115090221527,6.376928531817955e-06,0.9353929990195734
sub_10,5,1000,37.70790190525409,1.6917820160895387,5472.319432,-3.193741319614982e-05,37.70060668821554,1.651162766531916,0.001219478012093829,0.24693072538258404,5.0,2.0671834625323,0.8131136739593456,2.2337068577990022,0.009536564214027446,1.6567996083188194e-05,0.8636255772712159
sub_10,6,1000,30.520471679727432,2.5931582056063576,4478.8493735,-6.079872093616196e-05,30.521935658020425,2.5788927048820924,0.003282492053770423,0.03755820584132745,3.0,1.2265758091993184,0.005457294178123784,0.005620244717503081,0.00238527055483606,6.356598248192632e-06,0.919094699094959
sub_10,7,1000,32.7965662284264,1.8571479643233721,6460.890356499999,-2.9136584636276806e-05,32.792505268354496,1.8351134465505166,-0.0007276562223886558,0.22123491629227535,7.0,2.1319796954314723,0.5557634969601016,2.4087269421531143,0.13054452957296395,0.00038042275992988475,0.9145589338232569
sub_10,8,1000,25.363955304347826,1.2631164195821187,3646.0408370000005,8.731033000717071e-06,25.35238858349008,1.2231478019913866,-3.6804098336591307e-05,0.09987751758663724,7.0,2.9217391304347826,0.19854557204448783,0.5753543381144046,0.008936787109841804,4.0966139096492923e-05,0.861515382541338
sub_10,10,1000,33.24851387671058,1.779920848479504,3374.7244765000005,-6.062661971405575e-05,33.25345948407278,1.7671518001461493,0.00101847298231107,0.028757945378404478,6.0,3.5467630860779695,0.03972611922706338,0.2060977012182861,0.005064841692633896,1.1091772214150644e-05,0.8958012597587567
sub_10,11,1000,28.60795038229167,5.743302026905228,27463.599324500014,4.929876345631242e-06,28.608814835454925,5.694170640887206,-5.109879764818127e-05,0.5358768283314361,18.0,1.125,0.7227775124939636,3.123467718345777,0.21455715180461357,0.002283942498520321,0.9695688100438006
sub_10,12,1000,28.768507400000008,1.5056504760109188,3452.1927120000005,-4.1834129395642746e-05,28.773417929635013,1.4933679299385623,-0.0007489617371599606,0.08224689554498975,2.0,1.0,0.007500052818997585,0.010873537516713716,0.01423578617831263,3.664248240931997e-05,0.9104975239451023
sub_11,1,1000,23.003840497243814,1.5029787639621308,4269.099144,-2.7939819128847262e-05,23.003725080532284,1.4978485649315731,0.0014377361864886386,0.03442879575184915,7.0,2.2631383262475553,0.046533007397793535,0.1860752710767956,0.0014396012735368251,7.842415359672664e-06,0.9488949059544025
sub_11,2,1000,18.681107474448673,0.6750563755375241,3233.363370000001,-1.298046739667142e-05,18.68076744341505,0.670399050681694,0.0009372018161491656,0.030209909630421975,12.0,4.159853942906005,0.038911485840854416,0.33869714844836796,0.0007096394622163043,6.026902514633878e-06,0.9416841986870718
sub_11,3,1000,22.23774444453808,0.46409096261756344,2638.8642314999997,-1.3382187381651165e-05,22.239068886784153,0.4577973288553175,0.0002722128208543447,0.03185133891845883,16.0,8.089864916109786,0.02093505560239905,0.07878082503491998,0.004032732839234061,1.752550974087543e-05,0.8861799666736555
sub_11,4,1000,23.55445312724434,0.9879166614813483,3771.6334355,-2.0772423552919236e-05,23.55542384052989,0.9775438210752739,0.0007737118987330162,0.07432802494394189,6.0,2.2482435597189694,0.20572315377416184,0.7847039175673488,0.010721881398780478,6.603234216001891e-05,0.9018048671512214
sub_11,5,1000,18.463809322997413,0.3243647698098362,2679.5417024999997,-6.354884020586522e-06,18.46447818677538,0.3150097297095956,0.00026095793496260324,0.042431800219792974,4.0,1.6537467700258397,0.14803012837639234,0.4194869580954875,0.0020806903436455214,1.7067518255192648e-05,0.8511175017542643
sub_11,6,1000,17.583161362862008,0.7069384495322796,2580.3112220000003,-1.66228720710228e-05,17.584108924800447,0.7039957366726682,0.00011849699747321615,0.01152947443883629,24.0,9.812606473594547,0.007214121859260465,0.05862679010053192,0.0007451237503177838,6.563356115898052e-06,0.9157967656400036
sub_11,7,1000,23.556201329949232,2.959441534097331,4640.548158500001,4.934407617522375e-05,23.563725714270177,2.940299747869076,-0.0005379293645834649,0.27319678743531933,11.0,3.350253807106599,0.7732834384589473,2.063160416000468,0.09855267644186898,0.0010671837904796112,0.9365509866517613
sub_11,8,1000,22.221240173913042,2.4269482420134434,3194.2813305000004,5.737514185563681e-05,22.217972758660515,2.4079708310016215,-0.000755760346142491,0.19236313996365853,18.0,7.513043478260871,0.38098308969321487,1.535367889885595,0.03039282515150942,0.00026347096223395926,0.9115274500901887
sub_11,10,1000,27.582025901222654,1.0963215649761893,2799.57584,-3.4254980909094626e-05,27.58801155035994,1.0275050544619304,-0.0027205103624526822,0.11791157955375194,5.0,2.9556359050649745,0.4241014911782954,1.1176538808315089,0.004671197840335157,1.4583883995239098e-05,0.8925096187632823
sub_11,11,1000,21.559584469791655,3.123305269339122,20697.178652000006,-4.902083078927477e-06,21.558640255355197,3.0839445506103043,-8.175035616805671e-05,0.3798289408125335,11.0,0.6875,1.9436368393341028,8.77333910708645,0.11792729889320622,0.002560027337283294,0.9577693084225831
sub_11,12,1000,16.496270175,0.17615562290335604,1979.5355130000003,2.47594603936222e-06,16.48889622172529,0.12980280820179216,0.00012431553510013107,0.049486696818778694,10.0,5.0,0.12424042303382339,0.3768282128312228,0.005142995623573428,4.293480705134769e-05,0.4850514985351763
sub_12,1,1000,37.60301392368913,1.881591653169104,6978.4426685,-3.4513703181041295e-05,37.6040180932715,1.8727393129247973,0.000742198962454377,0.06586910924756736,11.0,3.5563602269604435,0.026860399282115963,0.23334028703566478,0.004550317928479848,8.8938732142989e-06,0.9338071799972566
sub_12,2,1000,8.086736334590919,1.8659872488785632,1399.665628,2.3874764009910833e-05,8.075231365452467,1.828746130249633,0.0009962752928220793,0.07421594491222128,10.0,3.4665449524216703,0.031858519695533834,0.13127610363673953,0.001314687183256877,7.04906442384606e-05,0.8666396495230149
sub_12,3,1000,20.07766521442355,1.4449986086167412,2382.5362455000004,-4.162803790589437e-05,20.080096745189383,1.4333005659174576,0.0015151098871618717,0.029269444121152278,9.0,4.550549015311755,0.012151557724308697,0.02767220203508443,0.0019721951169762763,9.32905182188516e-06,0.9123128062149924
sub_12,4,1000,13.119301864168616,1.663559969619987,2100.7152695000004,-3.592374697817678e-05,13.120263196183728,1.6570261070793035,0.0008953812262102476,0.014478502465500776,9.0,3.3723653395784545,0.007195340118759173,0.01021761300148447,0.00047931498778572637,7.4166725344754804e-06,0.9339637832745522
sub_12,5,1000,27.886785295434965,1.1973107868857218,4047.0422184999998,-2.7740509675123644e-05,27.8837564155421,1.1789087595897572,0.0029560925938345054,0.11065280305815962,9.0,3.7209302325581395,0.08571508098163932,0.7113553658640507,0.009531263290647983,3.1848719983591014e-05,0.9104163133944381
sub_12,6,1000,13.132433901192506,1.5027852921601348,1927.1715975,-3.5390771635184993e-05,13.13381508656388,1.4960975882691478,0.0006562266777972758,0.00792038636944731,123.0,50.28960817717206,0.007083914958962668,0.07259830575493302,0.0004629913359996752,5.957309970700695e-06,0.9225693799522996
sub_12,7,1000,34.75676142639593,9.954750246591912,6847.052433499999,0.000164400216301854,34.75544167459132,9.946546465569458,-0.0012247210734517343,0.13448690716065673,24.0,7.309644670050762,0.0816023609975153,0.39564196714313454,0.04281128356598918,0.0005430965618914549,0.9432926925514385
sub_12,8,1000,16.082391923478262,6.716819451917078,2311.825058,0.00015838784294236558,16.059430171596965,6.668294977261987,-1.8257509018544425e-05,0.16611339668338465,13.0,5.426086956521739,0.05161865338885466,0.2050878071794885,0.03360674769449705,0.0017704901608587794,0.9204555978393665
sub_12,10,1000,21.154732948443858,1.0307526570245447,2147.2060550000006,-3.408916412426496e-05,21.15354625645332,1.0031610404437632,0.004383129134530873,0.10065391800007462,7.0,4.137890267090965,0.17346800162934203,0.8615718577427864,0.004018013721305904,2.1012397854679396e-05,0.8894603160487778
sub_12,11,1000,20.848913343750006,10.917852248320896,20014.9268325,2.4764578001697044e-05,20.849415472155282,10.809792022771331,-7.137656826275708e-05,1.1665011321092544,10.0,0.625,6.816408673739505,33.8297685266231,1.5117520547015977,0.008744726424524098,0.9651736394398903
sub_12,12,1000,33.38021103333333,1.4656223871498868,4005.592232,-4.0790805167612034e-05,33.380564666035916,1.460049836508136,-0.00038680853961756535,0.06869396555653069,7.0,3.5,0.0604696037415273,0.32909010286295604,0.007462538362014077,1.330847852217965e-05,0.9480854259713695
sub_13,1,1000,29.61972278172031,1.2835041586966558,5496.886292,4.233451466238016e-06,29.614144865997016,1.2278680771104766,0.0003896466664943112,0.2276132903161278,11.0,3.5563602269604435,0.19580771977923722,0.8134307125918172,0.05798468237514164,0.00019064503413795855,0.8905842434577343
sub_13,2,1000,28.223388576578866,0.6936842746638037,4884.961526,4.63653869979027e-06,28.21338788377536,0.6450212738403933,0.005419416189742013,0.17714644863717327,16.0,5.546471923874673,0.310576639639648,0.9614933249904334,0.023074718718033738,9.32009245326242e-05,0.669353744023504
sub_13,3,1000,25.443066909924408,0.858861976083206,3019.2282010000004,-2.199826970985569e-05,25.4354925555779,0.8233023501931954,0.007936819029536633,0.14885180180834603,8.0,4.044932458054893,0.09927142222078608,0.41721593081943087,0.04363187110016217,0.00014714308879361195,0.878039343070076
sub_13,4,1000,24.54778343169399,1.6499121442999543,3930.689106,-3.537339938007309e-05,24.549455738784822,1.6389488735056075,0.0010213599546359117,0.04178100149797956,6.0,2.2482435597189694,0.08912405453570084,0.30904384008770563,0.0020126736171890694,1.031970653390005e-05,0.9113374256183364
sub_13,5,1000,26.487683548664943,0.8470187955776575,3843.9987125000007,-1.832181778074308e-05,26.48948431075493,0.8138100605414161,0.0014727086428140883,0.12419419374801012,8.0,3.3074935400516794,0.22841137101052442,0.9882180698721684,0.01761821802027923,6.972875566535315e-05,0.8566144951002391
sub_13,6,1000,25.80791747189097,1.3641618913940792,3787.285824,-3.144040985926616e-05,25.807424943029435,1.3505220312969806,0.0027164125003841678,0.04004436804960939,4.0,1.635434412265758,0.012579778646968937,0.018920910684411457,0.002207375367556639,8.582566061403094e-06,0.9122713500039106
sub_13,7,1000,32.82255408629442,6.251714658671676,6466.0127410000005,9.144745496853733e-05,32.82690537227956,6.234415501042607,0.003013251216685011,0.3415981588105263,17.0,5.177664974619289,0.1831167989603596,0.9408843719934777,0.24975702827501947,0.0008623040654406688,0.9561747658581954
sub_13,8,1000,30.898955499130437,3.2830374056933027,4441.6938385,7.115643011100154e-05,30.887916834948115,3.234380700079733,0.006321080835381613,0.45132668623336347,16.0,6.678260869565218,0.8654226207539857,2.4151932911256724,0.2416315088360266,0.0009716142568326132,0.8755552159921712
sub_13,10,1000,30.768873153959074,1.4507325794481616,3123.040201,-4.72634777463403e-05,30.775656696655243,1.4328840264660005,-0.001834095498993157,0.1520245926117394,7.0,4.137890267090965,0.17366144859729557,0.9177521161250569,0.008944723840749937,2.318133085475362e-05,0.8949027481726993
sub_13,11,1000,26.58995410104166,3.797726030698139,25526.3288135,-4.123055816487996e-06,26.585265993204104,3.7365359324389273,-0.0009435806013319147,0.5362017432605902,10.0,0.625,2.775562117522731,15.73851915684557,0.24173787935930283,0.0028719396654777293,0.9484755624897705
sub_13,12,1000,31.420657133333336,1.842655465347709,3770.4454825000007,-5.082052777369738e-05,31.421792907205308,1.8389062331979242,-0.0032522681269518405,0.15563910241464962,8.0,4.0,0.27902603516721214,0.7937114443090842,0.04236300652898885,7.891029784699638e-05,0.8367159464116348
sub_14,1,1000,32.19148427927127,2.3191856516171363,5974.15933,-4.086030592145916e-05,32.19535284632649,2.3077292140949126,-0.0007583542304341025,0.12444953976657848,4.0,1.2932219007128887,0.3826518772840185,1.4248303152535033,0.0026708140324276444,6.64394127121828e-06,0.9387707547691932
sub_14,2,1000,28.106023243183902,1.8733073102289082,4864.644720500001,-2.223240392516412e-05,28.11133656141103,1.8380243766856956,-0.0009767375883213488,0.2414205556647203,8.0,2.7732359619373366,0.7123773620758318,1.667862270658808,0.05560293714151364,0.0001580368666115975,0.8964377409343987
sub_14,3,1000,24.603052541987246,1.4420563846676153,2919.5457730000003,-4.1935148235075084e-05,24.60508959327988,1.4327535373378153,0.0008030496804252501,0.0076548095118294905,124.0,62.69645309985085,0.008296559907194842,0.02020950279311233,0.0029395653738830134,9.387781397671477e-06,0.9041303127163941
sub_14,4,1000,28.826407612802495,1.6535669163643603,4615.7960395,-1.862033150632995e-05,28.768742569321176,1.416285644937289,-0.0012498186982854288,0.35145130307409234,10.0,3.747072599531616,0.7454770608311699,2.5417844555144886,0.054605491053364076,0.00023135065769796606,0.6866646233857593
sub_14,5,1000,19.269760957795008,1.5732844104389205,2796.5013830000007,-1.4893135798909053e-06,19.25277654382469,1.475229327033923,-7.24585354678636e-05,0.18841005476523093,2.0,0.8268733850129198,1.0003619040528593,1.994143770150672,0.000936195836801454,6.377406756021878e-06,0.7553639818918271
sub_14,6,1000,35.80835184327087,2.5820630731700027,5254.840350499999,-5.846139461495076e-05,35.795484460497185,2.5035893724678866,0.01701902752553291,0.3046890659196642,6.0,2.453151618398637,0.8805660547268989,2.3760140437182717,0.18388310711104586,0.00040375632484345526,0.871638972384638
sub_14,7,1000,39.823851670050765,5.766410512850603,7845.261219500001,7.910421638931075e-05,39.82595362319869,5.635887829913787,0.004623148521295215,0.8424818627733724,9.0,2.7411167512690353,2.5123495268142,7.3774397555783535,1.697901815257507,0.0042545112879847045,0.9248467471332371
sub_14,8,1000,31.13743054608695,7.076901562833258,4475.9673945,0.00010221666469678405,31.073512843183597,6.825197622978721,0.006016608052878595,0.948133895418864,7.0,2.9217391304347826,3.3336598906564134,7.593119575682366,0.431207475903078,0.001921034146740117,0.8515139866531799
sub_14,10,1000,29.072676505650186,1.5714552254115537,2950.8779430000004,-4.410597799892524e-05,29.066510015745752,1.4279096958193036,0.013846133170819695,0.4182471222113626,7.0,4.137890267090965,0.8952833925137665,3.2899096529354317,0.47284978435663827,0.0018457116934803492,0.7410789292001537
sub_14,11,1000,31.884866655208334,6.479869712049051,30609.448606499987,-4.264595106413815e-06,31.885261330358507,6.374419226049667,-0.0001863393638301164,0.8952461127415702,17.0,1.0625,4.103145714187165,26.365503290552834,0.7586700032136131,0.007697940159176781,0.9488294711848116
sub_14,12,1000,29.670545425000004,2.132527822394486,3560.43964,-9.224141018638407e-06,29.680602398041255,2.0645327270183276,-0.004165593560688695,0.33447768118064547,3.0,1.5,1.5927127583190426,3.1783852380971593,0.06371301845593247,0.0002060971290639535,0.7867350344610737
sub_15,1,1000,14.025647112073841,0.6871690015519694,2602.9076675,-1.1632256794179506e-05,14.027313286341585,0.6820497926661652,-0.000448974611454816,0.037037862966870914,8.0,2.5864438014257773,0.02148748729797655,0.113380585631473,0.0019009191150921123,2.8734348273485934e-05,0.9222810659911902
sub_15,2,1000,41.052849072410346,1.1712725332506648,7105.509168500001,-3.3715677228731165e-06,41.0575532888022,1.0630467817347846,0.0001197748054411528,0.27516003280800566,7.0,2.4265814666951693,0.5864439012198669,2.2076767616617308,0.0942726205428747,0.00018881039545804302,0.7414096180348794
sub_15,3,1000,19.73750386375319,1.3806180990779766,2342.1703955,-4.002873784000277e-05,19.739991878268615,1.374550636348664,0.00047117948044518695,0.012255969236425574,28.0,14.157263603192126,0.00551369582439254,0.015110425640057861,0.001985737304427908,9.42158878576522e-06,0.8982219329457111
sub_15,4,1000,34.31894836533958,2.9111848012865393,5495.28733,-6.284561018338659e-05,34.32306990243899,2.9025081991111934,0.0001629046523950283,0.03093271250303328,5.0,1.873536299765808,0.006516063884823733,0.014082213556923835,0.004728408133891548,1.2117218351497303e-05,0.9201737506406596
sub_15,5,1000,14.974693367786392,0.4460291986816552,2173.186837,3.854929797605363e-06,14.975406626369683,0.43692728502122447,9.028456294337263e-05,0.05909275382044423,8.0,3.3074935400516794,0.013887928752712136,0.033184300385193446,0.003301939936570733,4.7714465074187783e-05,0.8645457761832851
sub_15,6,1000,36.733078364565586,2.095730745051323,5390.5426155,-4.8988620197442616e-05,36.733942792154636,2.0927168722304685,9.294061421149749e-05,0.03357767380342591,10.0,4.088586030664395,0.008625785202571673,0.020534750155650622,0.0031689890942488987,6.132686528683074e-06,0.9256398914433746
sub_15,7,1000,36.39104905583756,11.934121408480598,7169.0029135,0.0001937414801833204,36.40531713264076,11.887356406156389,7.060761053367168e-06,0.7039029226406901,12.0,3.654822335025381,1.701203267252194,5.407390929851942,1.1656959114838252,0.0032723986676970167,0.958058906528903
sub_15,8,1000,32.57322450086956,3.4335468360332793,4682.365525,6.20042985234672e-05,32.53753655464552,3.2743079022390753,0.0037444339943674245,0.488310304060607,8.0,3.339130434782609,1.1412837234228843,4.004447060810936,0.13631361204187745,0.0005544383061629556,0.84359902349032
sub_15,10,1000,34.77980503640358,2.683252258767171,3530.1507024999996,-9.125120232450193e-05,34.78275660780231,2.6472073305578703,0.007059455170997202,0.1437541964410646,3.0,1.7733815430389848,0.6523013313629521,1.1160807545399396,0.008952721456296359,1.641125375100082e-05,0.8809069386077395
sub_15,11,1000,29.539246192708333,11.418165606767824,28357.641203000006,2.6677243410477218e-05,29.540071272719103,11.348153267786413,-0.00010352116979174666,0.923515540545583,8.0,0.5,5.802789218296417,28.091774965087875,1.184214661646735,0.007675211129476467,0.9807768785284201
sub_15,12,1000,33.316627858333334,1.0358369131056524,3997.9631124999996,-2.369169278117098e-05,33.319749107573315,1.0061003582652581,0.0007457127330979098,0.1180527919248849,5.0,2.5,0.17736415724086607,0.8710110211828599,0.05034107318317008,0.00011621482240012757,0.876916067766465
sub_16,1,1000,14.695599268251943,1.1228917460873913,2727.2382615,-1.3795942610493318e-05,14.691378850910853,1.1086645342883898,-0.000979658311370436,0.08292158651089764,11.0,3.5563602269604435,0.09060087010152347,0.5578416593228093,0.0013679505106746499,1.9310259020639088e-05,0.9620710989341027
sub_16,2,1000,19.196130313202335,0.9621043982544459,3322.504067,-1.8136173482883333e-05,19.196578928635887,0.9608503010518474,-0.00032013439682443396,0.029387013370619726,6.0,2.0799269714530024,0.03771135972962251,0.2026375257254439,0.0019101268885160765,1.5246256423729732e-05,0.9425883947548169
sub_16,3,1000,18.235172095022204,1.4055160216962213,2163.8950075,-4.089338554366676e-05,18.238894971645212,1.3990162801976653,-0.0001477309096485073,0.02709874938070899,22.0,11.123564259650957,0.02406889473208261,0.22961911761289583,0.0015430898052224893,8.807176891074656e-06,0.9111783676360562
sub_16,4,1000,11.727189364558939,0.44648720082107135,1877.8045664999995,-9.405709807173445e-06,11.728365347657801,0.4441678625513861,-0.00047079910845287633,0.013402085110615289,33.0,12.365339578454332,0.009513967929543315,0.024974881819721066,0.0007786711618561281,2.0486815712035905e-05,0.9229672098894042
sub_16,5,1000,23.877135111111112,1.380023632749599,3465.1454655,-3.198625886684577e-05,23.876863129905967,1.3587155911011926,0.003199564775714694,0.12797089134186374,10.0,4.1343669250646,0.3014311068738834,1.1645253555391193,0.013261079910969456,5.631657890680741e-05,0.888938504111123
sub_16,6,1000,14.612585165247022,0.7081314164365932,2144.382177,-1.6672064314462704e-05,14.612984422047347,0.7054439001889192,0.00038116687527013084,0.0059932475031009656,95.0,38.841567291311755,0.008687282906179615,0.02116882733135187,0.0005282050841519336,6.495026642318289e-06,0.920949005437108
sub_16,7,1000,21.7554775888325,6.093897556277205,4285.8087725000005,0.00010081239201266367,21.7569644811872,6.08160658745682,-0.00013937576751943466,0.29558935274875847,19.0,5.786802030456853,0.5865049577292215,2.089338761408901,0.16046541939973943,0.0023983956870095675,0.9609607796856977
sub_16,8,1000,13.191615046956525,1.5778418767855387,1896.280369,3.558494203360245e-05,13.178842634156668,1.542508924559273,0.00043469707748531737,0.11509408377402504,15.0,6.260869565217391,0.1127880290759336,0.7562855060613712,0.014995080138773624,0.0003959936511363621,0.88568351011498
sub_16,10,1000,27.817338745431087,1.3858591420485522,2823.4599934999997,-4.726380815738814e-05,27.821908625268726,1.3772957791688567,8.740821472003112e-05,0.009845982480849468,36.0,21.28057851646782,0.005127237946859766,0.009926622806710679,0.0037567215780784863,1.1943758066633491e-05,0.8875005988815168
sub_16,11,1000,17.73149505833333,5.243676484081264,17022.209572499996,3.2937804360971478e-06,17.732026014511163,5.200525024970729,1.263522250182002e-05,0.49638186896125186,9.0,0.5625,2.757143549329748,15.98219392474482,0.24232917835243004,0.004186973759195292,0.9671853525090253
sub_16,12,1000,20.504797958333338,1.0515250624152988,2460.5544450000007,-2.9193880289872083e-05,20.501300324933673,1.0498108391831455,5.828472510312395e-05,0.09562487447648421,8.0,4.0,0.18948806013509942,0.47310772640446297,0.006137041110227955,2.8878672820887366e-05,0.907058936743
sub_17,1,1000,18.535242883238226,0.37801765086255357,3439.807353,-6.78402930963556e-06,18.536049151568175,0.3768107102779521,-0.00038628547745175586,0.009791960504356203,84.0,27.157659914970658,0.00695437335517158,0.01378606062420841,0.000614833642557126,5.8899782619343385e-06,0.9418950922665341
sub_17,2,1000,13.859854792209514,0.25127680284225185,2398.891154,-3.231529555106039e-06,13.85992165561176,0.21684588796624757,0.0001624946467612562,0.013600757609914046,1.0,0.34665449524216707,0.49010609801369115,0.49010609801369115,0.00036075809185216333,6.1225316862962136e-06,0.9286987238913712
sub_17,3,1000,22.69093292996368,0.7880271164679901,2692.6422445000003,-2.2987342304863852e-05,22.692526644831176,0.7844280930438841,0.0001298973570812955,0.004957176186093295,99.0,50.0560391684293,0.004039790564010601,0.010316881840058315,0.0023277481159379053,9.480262369824945e-06,0.9011933005114584
sub_17,4,1000,17.187128124902415,0.9318188516379404,2752.0715375,-2.008949967877257e-05,17.187933659865966,0.9297431775347611,0.00011712864622699927,0.006315429268783053,63.0,23.606557377049178,0.008777551650061128,0.030351043424065263,0.0006095968321486409,6.629288842306504e-06,0.9231805894600514
sub_17,5,1000,30.588132706287688,1.5804903551328968,4439.071768000001,-3.6353286777718755e-05,30.590851780525718,1.572505945990939,9.538773601314979e-05,0.05421180449569359,3.0,1.2403100775193798,0.01269856043512689,0.018568531362106178,0.007794668727188078,2.090961716837899e-05,0.8959881086867566
sub_17,6,1000,29.628834998296426,2.899495879652231,4348.0024175,-6.826793389347093e-05,29.633410344061836,2.891834435499079,-0.00013857932484147824,0.014606406545094288,72.0,29.437819420783644,0.010222294873397769,0.021207493319945425,0.002424153738426579,6.396117724018842e-06,0.930071966856121
sub_17,7,1000,34.859299964467006,3.5444086197649334,6867.2484485,4.917612324638419e-05,34.86187798972607,3.511030147867572,-0.0004827878013696808,0.23133246411062874,7.0,2.1319796954314723,0.29729966018479265,1.6516572174217665,0.1568456847576012,0.0005233623673051294,0.9478842034016892
sub_17,8,1000,17.084109509565216,1.884348804868052,2455.8205165000004,2.873460794059157e-05,17.06503405396234,1.8163464277380812,-0.00011693346896315629,0.06948403894532953,7.0,2.9217391304347826,0.045237974150720804,0.1894238230226997,0.0008657788671251815,9.346955473280678e-06,0.8256964916248392
