subject,video,sampling_rate_hz,BVP_HR_Mean,BVP_HR_SD,BVP_HR_Min,BVP_HR_Max,BVP_Beat_Count,BVP_IBIsec_Mean,BVP_IBIsec_SD,BVP_PRV_RMSSD,BVP_PRV_pNN50
sub_10,3,1000,70.8527830580679,3.391318997860156,64.86486486486486,79.47019867549669,140,0.8469712230215827,0.04071641573143454,0.018416478128748356,0.0
sub_10,4,1000,68.76924065119663,2.9017103079100224,62.17616580310881,75.66204287515762,184,0.8726393442622952,0.03729634658277495,0.020971199507686944,1.098901098901099
sub_10,5,1000,73.30733652704507,5.5482450183212775,61.34969325153374,107.71992818671453,177,0.8188579545454544,0.06132029587930253,0.05022662924897792,4.0
sub_10,6,1000,73.7248339042786,1.6245075497596593,69.44444444444444,77.31958762886597,179,0.8137359550561798,0.01861414677182177,0.016778382648330096,0.0
sub_10,7,1000,72.71751157088153,2.5068509833348545,66.29834254143647,79.7872340425532,238,0.8251729957805908,0.028990170542301255,0.015853941390932363,0.423728813559322
sub_10,8,1000,72.71744175005799,2.508956461815267,66.66666666666667,81.74386920980926,174,0.8252832369942197,0.028879370538518634,0.01569680014791934,0.0
sub_10,10,1000,76.48792938194111,4.722021257098261,71.00591715976331,95.54140127388536,129,0.784609375,0.04572783520033914,0.0170651830473905,0.0
sub_10,11,1000,76.84129416493494,6.485945525278096,54.24954792043399,121.45748987854252,1228,0.78099837000815,0.06414143650343146,0.034348646653351605,3.7520391517128875
sub_10,12,1000,76.61613660151386,4.07768940138514,70.17543859649123,86.58008658008659,153,0.7831184210526316,0.04136040793893777,0.015989648969636113,0.6622516556291391
sub_11,1,1000,68.73493037968998,2.999296694394961,62.11180124223603,82.07934336525308,212,0.8730995260663508,0.038302791525395986,0.029352374772101588,7.6190476190476195
sub_11,2,1000,67.00039061246623,2.6621164936678663,61.91950464396285,77.51937984496124,193,0.8956354166666668,0.036294977783797984,0.02988310559496788,9.947643979057592
sub_11,3,1000,69.67238821881524,3.591006918656755,61.664953751284685,79.57559681697613,137,0.8612647058823529,0.04551377220367054,0.03301896200445816,13.333333333333334
sub_11,4,1000,64.7822529895351,3.2145441674169826,59.11330049261084,76.53061224489795,172,0.9263567251461987,0.04657153459882299,0.035948165297206666,17.058823529411764
sub_11,5,1000,68.67161078988549,2.7600478552339145,62.761506276150634,79.7872340425532,166,0.8739939393939394,0.03587799139165065,0.030088588712861023,7.317073170731707
sub_11,6,1000,66.53575689966353,3.8261729409576453,58.13953488372093,82.64462809917356,162,0.9019937888198758,0.05146554016791506,0.03604693121473725,10.0
sub_11,7,1000,68.1322624650503,4.245248708732457,59.46481665014867,88.88888888888889,223,0.8808378378378378,0.05460951316994492,0.04101936415029026,21.71945701357466
sub_11,8,1000,72.1006289589331,5.659344566538403,59.880239520958085,85.71428571428572,173,0.8324767441860463,0.06702077545722705,0.03426129386508836,13.450292397660817
sub_11,10,1000,69.84400774751066,3.2601729826524655,63.29113924050633,83.91608391608392,117,0.8594224137931034,0.0406321069883354,0.03215816888578946,13.043478260869565
sub_11,11,1000,67.34323990659517,5.609156884908408,49.423393739703464,102.73972602739727,1077,0.8913299256505576,0.07460236521905321,0.055826966893770424,23.53488372093023
sub_11,12,1000,68.66308829436493,6.613519425654013,59.40594059405941,90.22556390977444,137,0.8739779411764705,0.08148325946003776,0.03664180975637286,17.037037037037038
sub_12,1,1000,50.93941784999271,2.98648878812733,43.891733723482076,63.29113924050633,157,1.1780384615384616,0.0708201844159563,0.04859078632960197,29.03225806451613
sub_12,2,1000,60.35097302503007,5.481912431394204,47.84688995215312,76.62835249042145,174,0.9947514450867051,0.09095359650703705,0.05146967949168466,36.04651162790697
sub_12,3,1000,52.268002253217986,3.3628971768820244,43.731778425655975,64.1025641025641,103,1.1484411764705882,0.07647523930048794,0.06575637604140765,41.584158415841586
sub_12,4,1000,53.73708096891074,2.7691881992279193,46.948356807511736,62.30529595015577,143,1.1167605633802815,0.05975312232721915,0.04539073858108248,31.914893617021278
sub_12,5,1000,53.161756841683726,2.9945452122947023,46.72897196261682,62.17616580310881,128,1.1290157480314962,0.06518851938099314,0.04725538518064822,32.53968253968254
sub_12,6,1000,52.71550525073611,3.247365563560045,46.15384615384615,67.49156355455568,129,1.1389375,0.0707701771140217,0.05761985112870812,35.43307086614173
sub_12,7,1000,64.75009142750585,10.503217984753407,47.77070063694268,94.33962264150944,212,0.9273033175355451,0.14802629758162505,0.050806401921317704,20.952380952380953
sub_12,8,1000,55.45840857895218,3.7914030730676167,48.82017900732302,66.96428571428571,132,1.0823893129770994,0.07549627891533696,0.05622030840295237,44.61538461538462
sub_12,10,1000,54.264571723004465,3.688158836552066,48.115477145148354,64.93506493506493,91,1.1056000000000001,0.07572403111885216,0.04745311109726095,32.58426966292135
sub_12,11,1000,54.945476711073326,6.930280956104432,42.765502494654314,173.41040462427748,877,1.0933710045662102,0.12330790999004944,0.08789678362391067,45.14285714285714
sub_12,12,1000,55.371770744364525,5.309986129395829,46.47560030983734,76.04562737642586,111,1.0840090909090907,0.1012502296701813,0.06819877854108101,46.788990825688074
sub_13,1,1000,83.7882164966899,15.103294271444023,56.444026340545626,196.72131147540983,257,0.7201171875,0.12101947293551499,0.13960376701474025,66.66666666666666
sub_13,2,1000,78.59684202844528,13.141516505497009,56.074766355140184,196.07843137254903,225,0.7667723214285714,0.11606485618411605,0.13438811673389323,63.22869955156951
sub_13,3,1000,80.91201932152366,10.93861999425727,62.761506276150634,188.08777429467085,159,0.7440443037974683,0.08899298400284425,0.10807407815672893,44.5859872611465
sub_13,4,1000,71.79229030067593,4.767745525036578,57.69230769230769,100.33444816053512,191,0.8366368421052632,0.06088331990503869,0.07850322677289523,49.735449735449734
sub_13,5,1000,78.70596527246593,6.284303787494534,63.29113924050633,113.42155009451795,190,0.764015873015873,0.06963567140607141,0.10536905759221889,63.297872340425535
sub_13,6,1000,74.55637874885502,5.9187369357160575,55.65862708719851,103.62694300518136,182,0.8066187845303867,0.07293873521425519,0.10956720413619316,58.333333333333336
sub_13,7,1000,86.06887839158507,11.424565591313115,43.731778425655975,181.8181818181818,281,0.6994107142857142,0.10145188458182569,0.12380667667764998,51.971326164874554
sub_13,8,1000,78.85303107108831,9.321215873654447,58.76591576885407,127.65957446808511,187,0.7631827956989248,0.09508184886497485,0.11421854348430326,54.59459459459459
sub_13,10,1000,79.03319616117956,7.004434825597446,63.02521008403362,114.50381679389312,133,0.7610833333333333,0.07444278275320183,0.10503271028116734,45.038167938931295
sub_13,11,1000,76.61302147619084,9.515101388236845,49.95836802664446,198.01980198019803,1222,0.7855298935298934,0.09663931166603124,0.11892275010191816,52.950819672131146
sub_13,12,1000,73.32271019968017,10.299254934037775,53.333333333333336,191.69329073482427,146,0.8218137931034484,0.10485615672364569,0.1440614982491081,58.333333333333336
sub_14,1,1000,62.44463943351263,3.147217031256339,46.91164972634871,89.4187779433681,192,0.9612251308900523,0.05153453167368263,0.061732103735244154,10.0
sub_14,2,1000,64.13939947386592,2.4094720882110034,59.582919563058596,76.23888182973316,185,0.9356195652173913,0.03561702767891403,0.030424411395180158,6.557377049180328
sub_14,3,1000,62.66203358132387,3.4283298348508744,58.083252662149086,77.82101167315174,124,0.9576747967479673,0.05118331408983644,0.035972781149176604,15.573770491803279
sub_14,4,1000,61.710377318856544,3.9151034988618685,55.504162812210915,80.97165991902834,164,0.9729263803680981,0.06020094757852446,0.04304763367982146,17.901234567901234
sub_14,5,1000,64.63413264819127,7.574067878544671,57.971014492753625,94.19152276295134,156,0.9286322580645161,0.0996818176292391,0.041441713097018364,14.285714285714285
sub_14,6,1000,64.5425806561533,4.4597804123612095,58.027079303675045,85.34850640113798,157,0.9298653846153846,0.0629364847244224,0.04289695079019922,22.58064516129032
sub_14,7,1000,61.81377503130606,3.4519316625016248,56.33802816901409,78.43137254901961,202,0.9710199004975123,0.05345849370533955,0.04271943351684335,19.5
sub_14,8,1000,62.31388774893665,3.035536516494351,58.30903790087464,80.32128514056225,149,0.9633108108108107,0.04504560022180396,0.03401610262942004,9.523809523809524
sub_14,10,1000,60.35830010535677,2.5907774964027084,55.97014925373134,74.44168734491315,102,0.9944554455445543,0.04295807874837961,0.040793014107810166,20.0
sub_14,11,1000,63.65712744629881,4.98960122381128,47.430830039525695,96.61835748792271,1018,0.9428338249754179,0.07101632560115129,0.049045144317275295,21.948818897637796
sub_14,12,1000,64.76989861584869,7.354072630457294,56.444026340545626,90.36144578313252,129,0.926890625,0.10188613699669535,0.053806594449929766,24.409448818897637
sub_15,1,1000,72.42741905378311,3.884777776607252,59.880239520958085,81.30081300813008,224,0.8287713004484304,0.0474603131974717,0.049702719848720135,33.33333333333333
sub_15,2,1000,69.20214639509483,5.857829815220269,59.230009871668315,84.50704225352113,199,0.8674545454545455,0.07471376662826797,0.06263519388243605,38.07106598984771
sub_15,3,1000,72.25124175029053,3.7804557020478997,62.695924764890286,81.41112618724559,142,0.8305886524822695,0.04623852296500845,0.04746600287122803,32.857142857142854
sub_15,4,1000,72.00680376399772,4.704387905881734,62.37006237006237,83.33333333333334,191,0.8336473684210525,0.05721526175143585,0.0555822951522473,35.978835978835974
sub_15,5,1000,71.24064272327358,4.478414604885918,60.06006006006006,82.64462809917356,172,0.8424853801169591,0.055928563116031615,0.055355110290686974,38.82352941176471
sub_15,6,1000,73.15129846482195,4.714480106660358,62.5,86.58008658008659,178,0.820502824858757,0.055636646490403605,0.05162996619300568,32.95454545454545
sub_15,7,1000,73.53615095548435,8.80642108649204,59.28853754940712,154.63917525773195,241,0.816825,0.09360935338771798,0.07277905464471958,35.56485355648535
sub_15,8,1000,72.1486657634387,5.041556682900905,62.30529595015577,90.36144578313252,172,0.8319356725146199,0.05994072571146207,0.05310455835092746,40.0
sub_15,10,1000,74.49591248405466,3.321135712463695,66.81514476614699,86.58008658008659,125,0.8056612903225806,0.03778075271556169,0.03912872232221625,21.951219512195124
sub_15,11,1000,71.51396798480437,6.475093652101506,54.24954792043399,99.00990099009901,1143,0.8396138353765323,0.07899304266400876,0.06854299366615575,41.104294478527606
sub_15,12,1000,73.48435298125311,6.233535306686722,58.47953216374269,90.36144578313252,146,0.8168620689655172,0.0724360950878873,0.05664172245105389,36.80555555555556
sub_16,1,1000,58.48666176955645,4.439431070403283,51.19453924914676,76.53061224489795,180,1.0274301675977655,0.08368295705940695,0.10962412799289328,60.67415730337079
sub_16,2,1000,61.503295327173966,4.956941403300233,52.67778753292362,84.1514726507714,177,0.9771363636363636,0.08512613392892895,0.11724864909364932,70.28571428571428
sub_16,3,1000,54.42358610130644,3.601960759459575,47.3186119873817,67.0391061452514,108,1.1032897196261682,0.08446057636397278,0.12756626099167534,71.69811320754717
sub_16,4,1000,55.97380322319647,3.895753024710398,36.58536585365854,68.64988558352402,149,1.0739391891891892,0.0894455312399789,0.13432079075828868,68.70748299319727
sub_16,5,1000,54.240745873225485,3.2337166085276805,46.47560030983734,67.72009029345372,131,1.1068923076923076,0.07311279443475795,0.10625426576024165,64.34108527131784
sub_16,6,1000,56.94594411578778,3.567517291867251,50.08347245409015,67.87330316742081,139,1.0554420289855073,0.07608690855761083,0.11892658595417313,66.42335766423358
sub_16,7,1000,56.42294719870342,4.146191900853773,47.61904761904762,74.53416149068323,185,1.065070652173913,0.08643425754777755,0.1210896114002809,67.21311475409836
sub_16,8,1000,58.24255583341053,3.98266334018829,49.423393739703464,69.76744186046511,139,1.0317753623188408,0.08183608733368256,0.1268103359898893,65.69343065693431
sub_16,10,1000,58.82563384601227,3.6927966929694596,51.81347150259068,72.37635705669481,99,1.0210102040816327,0.06894089377613427,0.0886559433352316,57.73195876288659
sub_16,11,1000,55.55824972414878,4.437015648009767,36.144578313253014,89.55223880597015,888,1.081685456595265,0.09229598753457909,0.12494005334568485,68.62302483069978
sub_16,12,1000,55.36079591809386,3.657578883546854,46.26060138781804,69.60556844547564,110,1.085238532110092,0.07991037400159416,0.1146204283388986,66.66666666666666
sub_17,1,1000,67.51627737781541,2.747247387777003,61.91950464396285,75.09386733416771,209,0.8889038461538461,0.038773012826818595,0.04386953649041734,27.053140096618357
sub_17,2,1000,68.67982946644665,3.4134923027873803,61.03763987792472,79.57559681697613,197,0.8738316326530612,0.045792424507033955,0.04390555131071054,21.53846153846154
sub_17,3,1000,69.05715811760373,2.902826177783287,61.53846153846154,76.43312101910827,136,0.8690296296296296,0.03914776200797687,0.04214048997724622,26.865671641791046
sub_17,4,1000,68.73370694449875,6.099121318958007,55.91798695246971,113.20754716981132,183,0.8734065934065937,0.07380371622049639,0.0580182387021482,39.226519337016576
sub_17,5,1000,68.90947676977413,3.1871148326104604,62.761506276150634,78.84362680683311,166,0.8709272727272728,0.04224941292564885,0.04502478991974393,30.48780487804878
sub_17,6,1000,68.93883759564946,4.861046722647749,56.657223796033996,90.49773755656108,168,0.8710299401197604,0.06305946486909997,0.0640037649495,33.734939759036145
sub_17,7,1000,68.25990595075416,3.7216444957432215,59.46481665014867,81.30081300813008,224,0.8793318385650223,0.05053345222207428,0.05241419414383615,36.93693693693694
sub_17,8,1000,68.07149500784244,6.900844920511662,59.05511811023622,184.04907975460122,163,0.8829320987654322,0.07000979883296496,0.07828435982869643,37.267080745341616
sub_17,10,1000,69.53038057068144,5.503824759131763,62.04756980351603,84.6262341325811,117,0.8630689655172415,0.0679803120761028,0.043230725788192745,29.565217391304348
sub_17,11,1000,67.68059669702176,5.140338088464737,48.154093097913325,193.5483870967742,1081,0.8872564814814815,0.061551754455164934,0.06548043733644432,34.0129749768304
sub_17,12,1000,65.41657908906168,3.1792470405867044,59.230009871668315,79.36507936507937,130,0.9175116279069767,0.04649349646594658,0.04895413989133093,34.375
sub_18,1,1000,74.70998859323255,4.097853067454512,63.76195536663125,89.15304606240713,231,0.8032043478260871,0.04380130014211777,0.024431349322014996,4.366812227074235
sub_18,2,1000,76.16015765419287,4.871875729274925,68.80733944954129,97.5609756097561,219,0.7878899082568807,0.048878869085841666,0.024139666574005268,3.225806451612903
sub_18,3,1000,73.96027489675271,3.850178941178643,65.43075245365321,85.59201141226819,146,0.8113655172413793,0.04252622943842661,0.02681663559144667,4.861111111111112
sub_18,4,1000,75.36621662887103,2.4870961375785328,65.359477124183,81.52173913043478,201,0.7962100000000001,0.027486285671221557,0.021826405104803548,0.5025125628140703
sub_18,5,1000,77.30981954119518,5.508528990850793,63.224446786090624,93.60374414976599,187,0.7763978494623656,0.05519196992101554,0.02443955588573352,1.6216216216216217
sub_18,6,1000,78.14900851163571,3.2228531179823916,70.17543859649123,88.75739644970413,191,0.7677684210526318,0.03208162373879247,0.019781344426039085,1.0582010582010581
sub_18,7,1000,76.12646682907331,4.861322900826821,66.07929515418502,94.6372239747634,250,0.7883493975903615,0.04927354196105762,0.026352373339894094,6.854838709677419
sub_18,8,1000,77.5174153989801,6.859538918828717,67.11409395973155,103.98613518197574,185,0.774,0.06441020038040154,0.024833764253421892,2.185792349726776
sub_18,10,1000,76.04665543619014,2.31811173216618,70.83825265643448,82.87292817679558,128,0.7891181102362204,0.02498459814486294,0.021278202573570555,0.0
sub_18,11,1000,78.2409974466244,5.410127063156813,54.347826086956516,111.31725417439702,1252,0.7669656274980017,0.052343142568313475,0.030516434916287322,4.4799999999999995
sub_18,12,1000,78.8552782062856,6.022124835894729,68.18181818181819,100.33444816053512,157,0.7608076923076924,0.0559700143374197,0.0222384439000748,4.516129032258064
sub_19,1,1000,66.38448480992426,4.770045375953314,58.19592628516004,87.46355685131195,205,0.9042205882352942,0.06419559089104218,0.04971960789132386,25.615763546798032
sub_19,2,1000,64.52620088553137,6.6624389688854215,50.0,92.87925696594426,185,0.9309673913043478,0.09692174690764445,0.08609071971971151,53.551912568306015
sub_19,3,1000,63.57504226522263,2.417126722569638,53.0035335689046,73.71007371007371,125,0.9441693548387097,0.043018510977026386,0.06563275505862422,25.203252032520325
sub_19,4,1000,59.66247804820939,7.0434451409731125,46.72897196261682,180.72289156626505,159,1.0090506329113922,0.0989499168463684,0.1391767652107287,70.70063694267516
sub_19,5,1000,64.12387770506044,6.657523819662409,55.452865064695004,93.02325581395348,154,0.9361830065359477,0.09200067049403986,0.0665126125752022,36.18421052631579
sub_19,6,1000,60.310376931206584,2.9697985571661465,55.91798695246971,82.98755186721992,147,0.9958013698630137,0.04655643502201485,0.046966018529908664,20.689655172413794
sub_19,7,1000,71.98529914354857,8.235285595977706,51.06382978723404,99.66777408637874,236,0.8341106382978725,0.09542445209190034,0.060872818236056725,34.61538461538461
sub_19,8,1000,65.42876844132218,9.678409544399427,53.0035335689046,196.72131147540983,156,0.9189612903225806,0.11662406567732604,0.0954065123427253,35.714285714285715
sub_19,10,1000,66.3204616964255,5.243859480634309,54.15162454873646,83.44923504867873,112,0.9056666666666667,0.07745796108687432,0.08786839332464516,44.54545454545455
sub_19,11,1000,65.32749763879018,7.917365144139339,50.08347245409015,119.04761904761905,1044,0.9193269415148609,0.10612370679429586,0.07867029525231471,38.38771593090211
sub_19,12,1000,66.17214829138845,9.12151987668345,51.85825410544511,98.84678747940693,132,0.9076488549618321,0.11924776462859961,0.07074482856881321,35.38461538461539
sub_2,1,1000,62.73815161650902,3.976003117427809,55.147058823529406,76.43312101910827,194,0.9566528497409325,0.06129685438229232,0.05376351574255536,43.22916666666667
sub_2,2,1000,68.00218706577859,3.2873733196481494,58.8235294117647,78.32898172323759,196,0.8826410256410256,0.04580073181561073,0.050632596159138774,41.23711340206185
sub_2,3,1000,61.994135989115364,3.047107570365026,55.147058823529406,69.52491309385863,122,0.9682727272727272,0.050880998742731554,0.05861150342154116,42.5
sub_2,4,1000,62.074190927961325,3.0139213002284833,56.444026340545626,73.26007326007327,166,0.9670060606060605,0.05026240199371837,0.059874411245132236,48.170731707317074
sub_2,5,1000,62.9083338302891,3.2129882626569035,55.97014925373134,79.15567282321899,151,0.9543466666666668,0.050890075871649294,0.05739729666482148,43.624161073825505
sub_2,6,1000,62.294681192690305,4.130664905424602,51.63511187607573,81.08108108108108,152,0.9636754966887416,0.06458092614777441,0.06410127403830077,43.333333333333336
sub_2,7,1000,65.53394169473009,5.09258878301989,57.47126436781609,86.70520231213874,214,0.9158215962441314,0.07115918875261913,0.0559151985953932,47.16981132075472
sub_2,8,1000,66.03831341906628,3.603540961724519,59.230009871668315,79.36507936507937,157,0.9087179487179486,0.05116436496181778,0.050279348675433384,38.70967741935484
sub_2,10,1000,63.9107101299213,3.8539802624611,55.29953917050691,79.15567282321899,108,0.9391121495327102,0.05791119968236313,0.058287753981011665,36.79245283018868
sub_2,11,1000,66.31976898097274,5.485325800766815,47.20692368214005,116.95906432748538,1060,0.9052294617563739,0.07497815382675387,0.0631643668540706,38.9413988657845
sub_2,12,1000,67.83539042114383,6.057836686358573,59.171597633136095,90.49773755656108,135,0.8848283582089552,0.0776096745507394,0.05109448714432266,35.338345864661655
sub_20,1,1000,69.6211792861758,4.833662920708527,60.544904137235115,90.9090909090909,215,0.8619906542056075,0.058397685162019014,0.030200736862570982,7.511737089201878
sub_20,2,1000,70.85882191115607,5.579456619181219,56.657223796033996,86.20689655172414,203,0.847079207920792,0.06754026055185318,0.03585473733071721,16.417910447761194
sub_20,3,1000,71.77651346602033,5.3813990157629155,59.40594059405941,94.6372239747634,142,0.8361134751773049,0.0614043790106374,0.029258698340347077,6.428571428571428
sub_20,4,1000,70.63527265604971,5.113078987783278,60.06006006006006,84.26966292134831,188,0.8495828877005348,0.061464718162755456,0.0326977852658299,11.29032258064516
sub_20,5,1000,73.82067996866924,8.572745708715171,58.47953216374269,95.54140127388536,178,0.8129378531073446,0.0937893515568124,0.03825378769125056,14.204545454545455
sub_20,6,1000,71.91419931188206,6.045264875719505,57.971014492753625,92.3076923076923,176,0.83476,0.07115062172201006,0.038596870220324826,17.24137931034483
sub_20,7,1000,73.02794489241269,5.688233417117375,61.34969325153374,91.04704097116843,240,0.8220418410041842,0.06457059908400084,0.03335126268507799,13.025210084033615
sub_20,8,1000,70.53239025483148,4.005671166775029,61.7283950617284,84.50704225352113,169,0.850720238095238,0.04888055480493801,0.03177710545562205,10.179640718562874
sub_20,10,1000,70.59132654733136,6.267700921424721,57.47126436781609,86.08321377331421,119,0.8500932203389829,0.07627092514079534,0.03559746461729384,14.529914529914532
sub_20,11,1000,72.80623212811383,7.2417487615201095,53.61930294906166,194.1747572815534,1164,0.8244995700773861,0.08031298807245046,0.04710913100187852,14.285714285714285
sub_20,12,1000,72.21637602598688,5.451221029516711,60.24096385542169,84.74576271186442,144,0.8309580419580419,0.06403516015460733,0.034311949218237804,13.380281690140844
sub_21,1,1000,71.20113088333824,4.150246470579048,62.5,87.08272859216257,220,0.8429817351598173,0.05032324403434168,0.0409471577129676,22.018348623853214
sub_21,2,1000,69.775771629068,4.955785381141319,60.301507537688444,88.49557522123894,201,0.8601650000000001,0.061049961302199036,0.039442025389604056,18.592964824120603
sub_21,3,1000,71.86149254562694,4.8452027508926845,61.162079510703364,86.95652173913044,141,0.83505,0.05792955389337738,0.045597314700688986,28.05755395683453
sub_21,4,1000,70.25844712039762,3.9696088567149252,60.60606060606061,82.41758241758242,187,0.8542311827956989,0.04970044996333518,0.04109382803661279,19.45945945945946
sub_21,5,1000,73.80750256208492,4.505186994820344,62.17616580310881,93.45794392523364,178,0.8132598870056498,0.051096897270985986,0.041474321190127,23.863636363636363
sub_21,6,1000,76.56972866764842,5.063796212457389,65.78947368421052,93.60374414976599,187,0.7838494623655914,0.05193077406904189,0.03069369157828205,7.567567567567568
sub_21,7,1000,73.58722160994851,4.701134417109113,62.17616580310881,102.21465076660989,241,0.8156625,0.05274283768516188,0.041709846524185745,15.481171548117153
sub_21,8,1000,69.3842068584691,5.253718959598441,58.252427184466015,84.03361344537815,166,0.8650303030303029,0.06629862873872615,0.04038088475576701,22.5609756097561
sub_21,10,1000,71.60634081380537,5.5514732377985565,58.13953488372093,90.7715582450832,121,0.8385250000000002,0.0677249292481481,0.056716307141758786,36.134453781512605
sub_21,11,1000,79.53506974392162,10.74758878551576,50.54759898904802,160.42780748663102,1271,0.7551582677165355,0.10011364875912443,0.06703203661108695,23.08904649330181
sub_21,12,1000,78.13901940281046,9.13923674048714,44.0852314474651,144.57831325301206,155,0.7692012987012986,0.09889390746339387,0.1095787239021615,23.52941176470588
sub_22,1,1000,84.57560534870102,5.882463579484046,69.44444444444444,100.84033613445379,261,0.7096615384615385,0.051175197394854925,0.04166723294338491,17.760617760617762
sub_22,2,1000,86.47267127977291,7.437356343232722,67.0391061452514,105.63380281690142,249,0.6940443548387096,0.06200183764500823,0.03756435772990028,16.599190283400812
sub_22,3,1000,81.77472028783394,5.722214893221972,65.50218340611353,98.36065573770492,161,0.7340250000000001,0.05307164379402621,0.043487509954153264,27.044025157232703
sub_22,4,1000,80.17943736098911,7.712790526808116,61.53846153846154,96.61835748792271,213,0.7489952830188681,0.07552429932856607,0.05954447937211881,34.12322274881517
sub_22,5,1000,80.6806465735163,7.445438831915787,66.1521499448732,188.08777429467082,195,0.7430412371134021,0.07062671109515885,0.06092001891548633,34.715025906735754
sub_22,6,1000,85.21894707607923,6.482194174855222,72.02881152460985,105.07880910683014,208,0.704391304347826,0.0551337987970742,0.04353276859731728,19.902912621359224
sub_22,7,1000,82.63046926102298,7.494250054064761,67.41573033707866,101.86757215619694,270,0.7264126394052045,0.06768561693501572,0.04783967316316248,27.985074626865668
sub_22,8,1000,88.48709273545788,5.920614951660598,72.81553398058253,104.52961672473869,211,0.6781333333333334,0.0470114609464273,0.03536122548700176,13.397129186602871
sub_22,10,1000,85.8347011494735,8.230580908813696,67.79661016949153,103.62694300518136,144,0.6993356643356644,0.06990562509814824,0.04820949003648001,26.76056338028169
sub_22,11,1000,83.44309169916532,8.894754570158925,52.81690140845071,196.07843137254903,1333,0.719584084084084,0.07833204705951115,0.05741252778886711,26.22088655146506
sub_22,12,1000,85.6890834060502,8.687520787015293,71.25890736342043,186.91588785046727,171,0.7009411764705882,0.06432973019414281,0.05630811265080599,21.893491124260358
sub_23,1,1000,83.08295875733711,5.190765552437378,73.61963190184049,103.98613518197574,256,0.7222509803921568,0.04484998687366857,0.027343973986709156,6.299212598425196
sub_23,2,1000,79.09951366227588,4.316417505153533,68.25938566552901,93.75,228,0.7586563876651983,0.042412968584286274,0.03092332796432785,8.849557522123893
sub_23,3,1000,81.59623230223924,6.406079128276434,67.18924972004478,99.33774834437087,161,0.7356125,0.05854186402695083,0.03168685222254785,11.320754716981133
sub_23,4,1000,78.4392827390134,5.559253072247609,66.51884700665188,94.7867298578199,208,0.7649565217391304,0.05450181084150463,0.03277808585963127,11.650485436893204
sub_23,5,1000,81.16919264805568,6.934996366913632,67.56756756756756,99.33774834437087,195,0.739298969072165,0.06423389363662063,0.04039506972430036,16.580310880829018
sub_23,6,1000,80.48237057166413,6.377451741511767,66.1521499448732,96.7741935483871,196,0.7457846153846154,0.060391668377910004,0.03796451137195552,17.010309278350515
sub_23,7,1000,84.04491816617063,6.550836374777656,69.93006993006993,98.84678747940693,275,0.714043795620438,0.05620028945208712,0.03150091573760503,12.087912087912088
sub_23,8,1000,81.26831078619692,5.949223207514364,70.17543859649123,101.18043844856662,194,0.7384196891191709,0.0537858450272184,0.03324302871781291,11.979166666666668
sub_23,10,1000,86.7578295775259,7.1034423972464635,75.28230865746549,102.73972602739727,146,0.6916275862068966,0.05700283656917631,0.03433616493177743,13.88888888888889
